Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora,Mes
2022-08-25 00:00:00,Buenos Aires,Mujer,47,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,29,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,21,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-25 00:00:00,San Luis,Mujer,42,Chilena,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,San Luis,Mujer,44,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Chaco,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Neuquén,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-25 00:00:00,Mendoza,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,45,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,41,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,47,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-25 00:00:00,Cordoba,Mujer,35,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Santa Fe,Mujer,30,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Santa Fe,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,23,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Neuquén,Varon,25,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,34,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-25 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,39,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Cordoba,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,19,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-25 00:00:00,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Otro,Varon,8
2022-08-26 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Ciudad Autónoma de Buenos Aires,Varon Trans,33,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Superior jerarquico,Varon Trans,8
2022-08-26 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,17,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,45,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,17,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,Si,Ex pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,27,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,38,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,39,Uruguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,43,Argentina,Si,Si,Si,No,Si,No,No,No,No,No,No,No,Otro,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,22,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,20,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,66,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,25,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,28,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Mujer,8
2022-08-26 00:00:00,Buenos Aires,Mujer,24,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,20,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,43,Argentina,No,Si,No,No,Si,No,Si,Si,No,No,No,No,Superior jerarquico,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,46,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Chaco,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Santiago Del Estero,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Tucumán,Mujer,45,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,Chaco,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,29,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,San Juan,Mujer,25,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Tucumán,Mujer,30,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Chubut,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Salta,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,Santa Fe,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,Cordoba,Mujer,24,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,Buenos Aires,Mujer,30,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Mendoza,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Neuquén,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Cordoba,Mujer,27,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-26 00:00:00,Jujuy,Mujer,43,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,Cordoba,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-26 00:00:00,Chaco,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,27,Argentina,No,Si,No,No,No,No,Si,No,No,No,No,No,Otro,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,43,Venezolana,No,No,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,33,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,48,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,25,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,58,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,19,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,40,Argentina,No,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,34,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,22,Argentina,No,Si,No,No,Si,Si,Si,No,No,No,No,No,Padre o tutor,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Salta,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Jujuy,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Santa Fe,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Entre Ríos,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,San Juan,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,San Luis,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,63,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Santiago Del Estero,Mujer,41,Argentina,Si,No,No,No,No,No,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Mendoza,Mujer,21,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro,Varon,8
2022-08-27 00:00:00,San Luis,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Santa Fe,Mujer,22,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,39,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Cordoba,Mujer,19,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,37,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Santa Fe,Mujer,32,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Santa Fe,Mujer,43,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Neuquén,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Santa Fe,Mujer,80,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Madre o tutor,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,31,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Santiago Del Estero,Otro,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,8
2022-08-27 00:00:00,San Juan,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Chaco,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Jujuy,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Jujuy,Mujer,45,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Cordoba,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-27 00:00:00,Tucumán,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-27 00:00:00,Buenos Aires,Mujer,35,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,21,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,20,Argentina,No,Si,Si,Si,Si,Si,Si,No,No,No,No,No,Otro familiar,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,28,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,38,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,32,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,46,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,68,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,29,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Tucumán,Mujer,33,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Santa Fe,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Santa Fe,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,San Luis,Mujer,38,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Chaco,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Corrientes,Mujer,37,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,San Luis,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Mendoza,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Tucumán,Mujer,30,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,23,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Salta,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,43,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,21,Peruana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Santa Fe,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Tucumán,Mujer,44,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Santiago Del Estero,Mujer,57,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,24,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Neuquén,Mujer,32,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,36,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Mendoza,Mujer,36,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,52,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,28,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Santa Fe,Mujer,26,Argentina,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,19,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Jujuy,Mujer,45,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,42,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Mendoza,Mujer,33,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Formosa,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Mendoza,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-28 00:00:00,Buenos Aires,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-28 00:00:00,Tucumán,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,8
2022-08-29 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,8
2022-08-29 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,33,Argentina,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon,8
2022-08-29 00:00:00,Ciudad Autónoma de Buenos Aires,Mujer,48,Boliviana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,8
