Fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora,
30/05/23,Córdoba,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
30/05/23,Tucumán,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
30/05/23,Corrientes,Mujer,32,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Santa Fe,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Tucumán,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
30/05/23,Neuquén,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Chubut,Mujer,45,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Buenos Aires,Mujer,12,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
30/05/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,La Pampa,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
30/05/23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,CABA,Mujer,26,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
30/05/23,CABA,Mujer,26,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Buenos Aires,Mujer,27,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,CABA,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
30/05/23,CABA,Mujer,51,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Buenos Aires,Mujer,41,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Buenos Aires,Mujer,31,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
30/05/23,Buenos Aires,Mujer,29,Peruana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
30/05/23,Buenos Aires,Mujer,21,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
30/05/23,Buenos Aires,Mujer,34,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Santa Fe,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Mendoza,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Jujuy,Mujer,30,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
31/05/23,Córdoba,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
31/05/23,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Santa Fe,Mujer,33,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Córdoba,Mujer,15,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
31/05/23,Buenos Aires,Mujer,56,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Salta,Mujer,25,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon,
31/05/23,Buenos Aires,Mujer,34,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Tucumán,Mujer,34,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
31/05/23,Tucumán,Mujer,31,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Buenos Aires,Mujer,26,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Santiago Del Estero,Mujer,43,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Santa Fe,Mujer,50,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
31/05/23,Mendoza,Mujer,27,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Chaco,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,CABA,Mujer,51,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon,
31/05/23,CABA,Mujer,19,Peruana,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,CABA,Mujer,27,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,CABA,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
31/05/23,CABA,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
31/05/23,CABA,Varon Trans,45,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,Si,Otro,Varon,
31/05/23,CABA,Mujer,27,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
31/05/23,Buenos Aires,Mujer,20,Paraguaya,No,Si,No,No,No,Si,No,No,Si,No,No,No,Ex pareja,Varon,
31/05/23,Buenos Aires,Mujer,39,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
31/05/23,Buenos Aires,Mujer,34,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
31/05/23,Buenos Aires,Mujer,56,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,No,Superior jerárquico,Varon,
01/06/23,Tucumán,Mujer,36,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
01/06/23,Tucumán,Mujer,46,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Río Negro,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Santa Fe,Mujer,41,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Corrientes,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
01/06/23,Santa Fe,Mujer,30,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
01/06/23,Buenos Aires,Mujer,50,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,CABA,Mujer,44,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Córdoba,Mujer,48,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Buenos Aires,Mujer,46,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Buenos Aires,Mujer,32,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Buenos Aires,Mujer,51,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Buenos Aires,Mujer,32,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Buenos Aires,Mujer,30,Argentina,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
01/06/23,Buenos Aires,Mujer,33,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,Buenos Aires,Mujer,42,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,CABA,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
01/06/23,CABA,Mujer,38,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
01/06/23,CABA,Mujer,42,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
01/06/23,Buenos Aires,Mujer,42,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
01/06/23,CABA,Mujer,47,Argentina,Si,No,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
01/06/23,CABA,Mujer,48,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
01/06/23,CABA,Mujer,34,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,Chubut,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/06/23,Buenos Aires,Mujer,23,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,Misiones,Mujer,18,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,Mujer,
02/06/23,Buenos Aires,Mujer,22,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,Buenos Aires,Mujer,48,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,Misiones,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,Santa Fe,Mujer,42,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,Buenos Aires,Mujer,30,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/06/23,Buenos Aires,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
02/06/23,Buenos Aires,Mujer,38,Paraguaya,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
02/06/23,Buenos Aires,Mujer,45,Argentina,No,No,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
02/06/23,Buenos Aires,Mujer,38,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,Buenos Aires,Mujer,47,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,Buenos Aires,Mujer,42,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
02/06/23,CABA,Mujer,23,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,CABA,Mujer,26,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,Si,Ex pareja,Varon,
02/06/23,CABA,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
02/06/23,CABA,Mujer,30,Chilena,No,Si,No,Si,Si,No,No,No,No,No,No,Si,Otro,Varon,
02/06/23,CABA,Mujer,33,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon,
02/06/23,CABA,Mujer,44,Boliviana,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
02/06/23,CABA,Mujer,16,Argentina,No,Si,Si,No,Si,No,No,No,No,No,No,Si,Otro,Varon,
03/06/23,Chubut,Mujer,73,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/06/23,Buenos Aires,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/06/23,Córdoba,Mujer,53,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Buenos Aires,Mujer,25,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
03/06/23,Buenos Aires,Mujer,38,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Entre Ríos,Mujer,37,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Corrientes,Mujer,28,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
03/06/23,Córdoba,Mujer,21,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/06/23,Buenos Aires,Mujer,39,Peruana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/06/23,Santa Fe,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
03/06/23,Buenos Aires,Transgenero,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Buenos Aires,Mujer,31,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Mendoza,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,La Pampa,Mujer,34,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Buenos Aires,Mujer,39,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,San Luis,Mujer,32,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Misiones,Mujer,24,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Santa Fe,Mujer,19,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Chaco,Mujer,63,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Santiago Del Estero,Mujer,35,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Tucumán,Mujer,32,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,,
03/06/23,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Córdoba,Mujer,41,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/06/23,Salta,Mujer,22,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Buenos Aires,Mujer,50,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Buenos Aires,Mujer,28,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Buenos Aires,Mujer,40,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,Buenos Aires,Mujer,39,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/06/23,Buenos Aires,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,CABA,Mujer,70,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
03/06/23,CABA,Mujer,26,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
03/06/23,CABA,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Santa Fe,Mujer,28,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,30,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Río Negro,Mujer,24,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Buenos Aires,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
04/06/23,Buenos Aires,Mujer,36,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Buenos Aires,Mujer,23,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,40,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,23,Española,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Chaco,Mujer,25,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Mendoza,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,40,Paraguaya,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Entre Ríos,Mujer,26,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
04/06/23,Buenos Aires,Mujer,41,Uruguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
04/06/23,Santa Fe,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Córdoba,Mujer,41,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,17,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Santa Fe,Mujer,44,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Santa Fe,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,64,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,28,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Santa Cruz,Mujer,33,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Santa Fe,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Tucumán,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Mendoza,Mujer,39,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,27,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Río Negro,Mujer,18,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Buenos Aires,Mujer,22,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Buenos Aires,Mujer,30,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Corrientes,Mujer,47,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Santa Fe,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Buenos Aires,Mujer,41,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Santa Fe,Mujer,27,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,49,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Córdoba,Mujer,34,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Tucumán,Mujer,34,Argentina,Si,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
04/06/23,Córdoba,Mujer,36,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Buenos Aires,Mujer,39,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,26,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Buenos Aires,Mujer,20,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,17,Argentina,No,Si,Si,No,Si,No,Si,No,No,No,No,No,Otro,Otro,
04/06/23,Buenos Aires,Mujer,22,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,Buenos Aires,Mujer,24,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
04/06/23,Buenos Aires,Mujer,23,Paraguaya,No,No,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon,
04/06/23,CABA,Mujer,37,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
04/06/23,CABA,Mujer,24,Paraguaya,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/06/23,Santa Fe,Mujer,44,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,Buenos Aires,Mujer,33,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/06/23,Buenos Aires,Mujer,26,Argentina,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
05/06/23,Córdoba,Mujer,58,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,Mendoza,Mujer,51,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/06/23,Buenos Aires,Mujer,24,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,,,
05/06/23,Tucumán,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,Jujuy,Mujer,20,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,,
05/06/23,Buenos Aires,Mujer,40,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,CABA,Mujer,30,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,,
05/06/23,Buenos Aires,Mujer,25,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,Tucumán,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
05/06/23,Buenos Aires,Mujer,29,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/06/23,Buenos Aires,Mujer,28,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/06/23,Buenos Aires,Mujer,42,Argentina,Si,Si,No,No,Si,No,Si,No,No,No,No,No,Otro,Otro,
05/06/23,Buenos Aires,Mujer,74,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,Buenos Aires,Mujer,38,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,Buenos Aires,Mujer,61,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,Buenos Aires,Mujer Trans,29,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer,
05/06/23,Buenos Aires,Mujer,69,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,Buenos Aires,Mujer,43,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/06/23,CABA,Mujer Trans,49,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,Si,,,
05/06/23,CABA,Mujer,36,Venezolana,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon,
05/06/23,CABA,Mujer,30,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,Si,Padre o tutor,,
05/06/23,Buenos Aires,Mujer,35,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
05/06/23,CABA,Mujer,21,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
06/06/23,Tucumán,Mujer,50,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,,
06/06/23,Tucumán,Mujer,37,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
06/06/23,Chaco,Mujer,26,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
06/06/23,Chaco,Mujer,23,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon,
06/06/23,Salta,Mujer,34,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
06/06/23,San Juan,Mujer,38,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,,
06/06/23,Córdoba,Mujer,45,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Padre o tutor,Varon,
06/06/23,Santa Fe,Mujer,71,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon,
06/06/23,Buenos Aires,Mujer,40,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon,
06/06/23,Buenos Aires,Mujer,45,Argentina,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon,
06/06/23,Córdoba,Mujer,24,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
06/06/23,Tucumán,Mujer,25,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon,
